,tags_urgents,tags_featured,jobs_title,companies_name,companies_link,companies_calcifications,companies_locations_after,short_descriptions,how_longs
1552,...,...,cajeros para trabajar como asesor de call center servicio al cliente,multiempleos s.a.,https://co.computrabajo.com/multiempleos,"4,2","bogotá, d.c., bogotá, d.c.","importante empresa requiere asesor de servicio al cliente contact center, estudios: bachiller, técnico, tecnólogo o...",hace 3 días
1553,...,...,asesor comercial o agente call center/ ventas/comercial/ mercaderistas /impulsadoras/ servicio al cliente.,synergie th,https://co.computrabajo.com/synergie,...,"bogotá, d.c., bogotá, d.c.",empresa de consumo masivo busca asesor comercial o agente call center/ ventas/comercial/ mercaderistas /impulsadoras/...,hace 3 días
1554,...,...,analista de servicio al cliente,synergie th,https://co.computrabajo.com/synergie,...,"bogotá, d.c., bogotá, d.c.","importante empresa del sector está en búsqueda analista servicio al cliente, esta persona debe ser tecnólogo en...",hace 3 días
1555,...,...,"agente bilingüe ¡solo servicio al cliente con altas remuneraciones! 42 horas, 2 days off",...,...,...,"bogotá, d.c., bogotá, d.c.","recuerda que la oferta laboral es presencial en bogota y es solo servico al cliente (nada de ventas, retenciones,...",hace 3 días
1556,...,...,asesor call center servicio al cliente,staffing de colombia,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-staffing-de-colombia-42FF03AC67F788D1,"4,3","bogotá, d.c., bogotá, d.c.",importante cadena de gimnasiosrequiere para su equipo de trabajo agente comerciales call center condiciones: cargo:...,hace 3 días
1558,se precisa urgente,empleo destacado,"asesor bilingüe de servicio al cliente b2, trabajo desde casa (v)",webhelp colombia,https://co.computrabajo.com/webhelpcolombia,"4,3","antioquia, medellín",en webhelp medellín estamos buscando personas con 80% de nivel de inglés en adelante para el cargo de asesor bilingüe...,hace 3 días
1559,se precisa urgente,empleo destacado,"asesor de servicio al cliente bilingüe on site / niquía, bello (av)",webhelp colombia,https://co.computrabajo.com/webhelpcolombia,"4,3","antioquia, bello",vuela con nosotros y acompaña a otros a hacerlo. en webhelp medellín estamos en la búsqueda de gran talento bilingüe...,hace 3 días
1560,...,...,asesor servicio al cliente sin experiencia call,ventas y servicios s.a.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-ventas-y-servicios-sa-943BBEC384C1FB89,"4,1","bogotá, d.c., bogotá, d.c.",¡la oportunidad que estabas esperando! si quieres crecer laboralmente como asesor de servicio al cliente en una de...,hace 3 días
1561,...,...,"bilingual agent (costumer service campaign, earn up to 3'200.000) 42 h, 2 days off",...,...,...,"bogotá, d.c., bogotá, d.c.","recuerda que la oferta laboral es presencial en bogota y es solo servico al cliente (nada de ventas, retenciones,...",hace 3 días
1562,...,...,servicio al cliente nivel de ingles c1,a&m stamp sas,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-am-stamp-sas-F00758047AD960A4,...,"bogotá, d.c., bogotá, d.c.",¿tienes un nivel de inglés fluido y tu hobbie favorito es navegar y conectar con la comunidad de entretenimiento en...,hace 3 días
1563,...,...,bachilleres técnicos o tecnólogos con experiencia en servicio al,...,...,...,"bogotá, d.c., bogotá, d.c.",importante empresa del sector de telecomunicaciones a nivel multinacional esta en busqueda de agentes tecnicos o...,hace 3 días
1564,...,...,asesor servicio al cliente call center,ventas y servicios s.a.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-ventas-y-servicios-sa-943BBEC384C1FB89,"4,1","valle del cauca, cali",importante empresa del sector financiero está en busca de call center - servicio al cliente experiencia: mínimo 6...,hace 3 días
1565,...,...,"call center bilingüe (sueldo de 3'200.000) servicio al cliente + 42 horas, 2 days off",atento s.a.,https://co.computrabajo.com/atento-sa,"4,1","bogotá, d.c., bogotá, d.c.","recuerda que la oferta laboral es presencial en bogota y es solo servico al cliente (nada de ventas, retenciones,...",hace 3 días
1566,...,...,asesores servicio al cliente / grupo aval,ventas y servicios s.a.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-ventas-y-servicios-sa-943BBEC384C1FB89,"4,1","bogotá, d.c., bogotá, d.c.","estamos en búsqueda del mejor talento buscamos bachilleres con o sin experiencia en atención de linea telefónica,...",hace 3 días
1567,...,...,asesor servicio al cliente chat / sac fondo de pensiones,...,...,...,"bogotá, d.c., bogotá, d.c.",importante empresa del sector call center bpo requiere parta su equipo asesores comerciales funciones: servicio chat...,hace 3 días
1568,...,...,asesor chat y redes sociales,...,...,...,"bogotá, d.c., bogotá, d.c.",importante empresa financiera solicita asesores de servicio al cliente y ventasmulticanal que cuenten con: estudios:...,hace 3 días
1569,...,...,asesor comercial contact center. 6 meses de exp en servicio al cliente. lunes a sábado,webhelp colombia,https://co.computrabajo.com/webhelpcolombia,"4,3","antioquia, itagüí","para ti, que eres un experto en las comunicaciones, en webhelp medellín estamos en la búsqueda de talento humano. ven...",hace 3 días
1570,...,...,asesores en servicio al cliente/sin experiencia,...,...,...,"bogotá, d.c., bogotá, d.c.",importante empresa del sector requiere bachilleres con 3 meses de experiencia en servicio al cliente condiciones:...,hace 3 días
1571,...,...,representante de servicio al cliente bilingue,sutherland global services sgs,https://co.computrabajo.com/sutherland,"4,5","atlántico, barranquilla","""we are looking for energetic personalities eager to earn a competitive and newly enhanced salary while working for...",hace 3 días
1572,se precisa urgente,empleo destacado,asesor/a servicio al cliente call center,konecta,https://co.computrabajo.com/konecta,"4,2","bogotá, d.c., bogotá, d.c.","¿te atreves a evolucionar con nosotros? no esperes al futuro, prepárate para un nuevo comienzo. dile si a las nuevas...",hace 3 días
1573,...,empleo destacado,asesor/a servicio al cliente med/280090,konecta,https://co.computrabajo.com/konecta,"4,2","antioquia, medellín","¡tú tienes el talento k!, te queremos en nuestro equipo!una empresa donde tu talento y pasión se transforman en...",hace 3 días
1574,...,...,asesor de servicio al cliente,nueva eps s.a,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-nueva-eps-6036EADB9587E359,"4,4","tolima, líbano","importante empresa del sector salud requiere técnico o estudiante de pregrado en carreras de salud, administrativas...",hace 3 días
1576,...,...,auxiliares administrativos//servicio al cliente//horarios de oficina,...,...,...,"bogotá, d.c., bogotá, d.c.",importante empresa requiere para contratación inmediata asesores comerciales para brindar servicio al cliente a los...,hace 3 días
1577,se precisa urgente,empleo destacado,asesor/a servicio al cliente call center oportunidad de estudiar capacitaciones pagas,konecta,https://co.computrabajo.com/konecta,"4,2","antioquia, medellín","¡tú tienes el talento k!, te queremos a ti! siente el feeling de pertenecer a una compañía con propósito que busca...",hace 3 días
1578,...,...,asesor servicio al cliente call center,ventas y servicios s.a.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-ventas-y-servicios-sa-943BBEC384C1FB89,"4,1","bogotá, d.c., bogotá, d.c.",importante compañía de call center requiere para su equipo de trabajo asesores de servicio al cliente call center. que...,hace 3 días
1579,...,...,"oportunidad laboral!! agente servicio al cliente ingles avanzado b2+ bogota no requieres experiencia,40 o 42 hrs semanales, 2 dias off!! bono de contratacion !",concentrix,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-concentrix-BF885715B9C5C957,"4,3","bogotá, d.c., bogotá, d.c.","grande multinacional certificada, ubicada en la ciudad de bogotá busca personas bilingues que les interese el servicio...",hace 3 días
1592,se precisa urgente,empleo destacado,asesor de servicio al cliente,emtelco cx & bpo,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-emtelco-cxbpo-301DB1045D553975,"4,3","antioquia, medellín","¡te apasiona dar lo mejor de ti y entregar siempre soluciones oportunas? buscamos tu talento y si estás aquí, es...",hace 3 días
1593,...,...,asesor servicio al cliente call center,ventas y servicios s.a.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-ventas-y-servicios-sa-943BBEC384C1FB89,"4,1","valle del cauca, cali",importante compañía de call center requiere para su equipo de trabajo asesores de servicio al cliente call center. que...,hace 3 días
1595,...,...,call center bilingüe banco estadounidense. servicio al cliente. nivel b2. no ventas ni retenciones.,atento s.a.,https://co.computrabajo.com/atento-sa,"4,1","bogotá, d.c., bogotá, d.c.","oferta laboral para bogotá acesor de servicio al cliente funciones: servicio al cliente (facturación, información...",hace 3 días
1596,...,empleo destacado,asesor/a servicio al cliente call center desde bachiller excelente estabilidad laboral!,konecta,https://co.computrabajo.com/konecta,"4,2","antioquia, medellín","inicia diciembre con un trabajo estable! que el sueño de la casita propia, de graduarte de profesional, de viajar y...",hace 3 días
1598,...,...,asesores comerciales con o sin experiencia //vendedores // servicio al cliente pereira,activos s a s,https://co.computrabajo.com/activos,"4,2","risaralda, pereira","importante empresa del sector solicita para su grupo de trabajo hombres y/o mujeres, con o sin experiencia, para...",hace 3 días
1599,se precisa urgente,empleo destacado,"gran convocatoria laboral auxiliares servicio al cliente financiero, cobro de cartera",alianza temporal s.a.s,https://co.computrabajo.com/alianzatemporal,"4,1","bogotá, d.c., bogotá, d.c.",importante empresa del sector de logístico y transporte requiere para su equipo de trabajo auxiliar de servicio al...,hace 3 días
1600,...,...,asesor servicio al cliente bilingüe / sin experiencia/ trabaja 5 días y descansa 2,adecco colombia s.a.,https://co.computrabajo.com/adecco-colombia-sa,"4,3","bogotá, d.c., bogotá, d.c.","¿quieres unirte a un equipo que se encuentra en plena expansión donde puedas crecer, aprender y tener estabilidad...",hace 3 días
1601,...,...,agente de servicio al cliente,ventas y servicios s.a.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-ventas-y-servicios-sa-943BBEC384C1FB89,"4,1","valle del cauca, cali",importante compañía de call center requiere para su equipo de trabajo asesores de servicio al cliente call center. que...,hace 3 días
1602,...,...,asesor/a servicio al cliente técnicos o tecnólogos,eficacia,https://co.computrabajo.com/eficacia,"4,4","bogotá, d.c., bogotá, d.c.",importante empresa de transporte de valores requiere de manera urgente agentes de servicio al cliente para servicio...,hace 3 días
1603,...,empleo destacado,servicio al cliente bachilleres con o sin experiencia,multijuegos ltda,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-multijuegos-ltda-6ADB7F69C37630DF,...,"antioquia, medellín","la mejor persona para el puesto ¡puedes ser tú! anfitrion servicio al cliente si eres un joven emprendedor,...",hace 3 días
1604,se precisa urgente,...,costumer service representative. vacante bilingue / 40 horas,concentrix,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-concentrix-BF885715B9C5C957,"4,3","antioquia, medellín","trabaja en en el mejor contact center de colombia, ahora abriendo sus puertas en medellín. estamos buscando personas...",hace 3 días
1605,...,...,asesor call center servicio al cliente,staffing de colombia,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-staffing-de-colombia-42FF03AC67F788D1,"4,3","bogotá, d.c., bogotá, d.c.",importante cadena de gimnasiosrequiere para su equipo de trabajo agente comerciales call center para servicio al...,hace 3 días
1606,...,...,operador servicio al cliente operador pila,nases est,https://co.computrabajo.com/nasesest,"4,3","santander, bucaramanga","empresa del sector requiere operador con formacion academica tacnico, o estudiante de tecnologia en carreras...",hace 3 días
1607,se precisa urgente,empleo destacado,administrador/a,multijuegos ltda,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-multijuegos-ltda-6ADB7F69C37630DF,...,"bogotá, d.c., bogotá, d.c.",¡estamos buscando a los mejores! queremos contar con profesionales con tú si te apasiona liderar equipos de trabajo...,hace 3 días
1608,se precisa urgente,empleo destacado,asesor/a servicio al cliente lunes a sabado,konecta,https://co.computrabajo.com/konecta,"4,2","antioquia, medellín","¡tú tienes el talento k!, en konecta nos enamora tu talento!si lo tuyo es insistir, persistir y nunca desistir, estás...",hace 3 días
1609,...,...,asesor/a seguros y servicio al cliente,konecta,https://co.computrabajo.com/konecta,"4,2","antioquia, medellín","¡ps, ps!, las puertas están abiertas para ti! siente la buena onda de ser talento k! contigo en nuestro equipo nada...",hace 3 días
1610,...,...,asesor de servicio al cliente lunes a viernes sábado medio día,ventas y servicios s.a.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-ventas-y-servicios-sa-943BBEC384C1FB89,"4,1","bogotá, d.c., bogotá, d.c.",si cuentas con experiencia mínima de 4 meses en servicio al cliente call center esta es tu oportunidad aplica ya !...,hace 3 días
1612,...,...,asesor/a servicio al cliente ¡contratación inmediata para línea empresarial! 219904..,konecta,https://co.computrabajo.com/konecta,"4,2","antioquia, medellín","¡tú tienes el talento k!, te queremos en nuestro equipo!una empresa donde tu talento y pasión se transforman en...",hace 3 días
1613,...,...,asesor/a servicio al cliente ¡contratación inmediata para línea empresarial!,konecta,https://co.computrabajo.com/konecta,"4,2","antioquia, medellín","¡tú tienes el talento k!, te queremos en nuestro equipo!una empresa donde tu talento y pasión se transforman en...",hace 3 días
