,tags_urgents,tags_featured,jobs_title,companies_name,companies_link,companies_calcifications,companies_locations_after,short_descriptions,how_longs
7304,...,...,auxiliar gestion humana,logistica laboral s.a.s.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-logistica-laboral-sas-C5CD5BCC5BF121BC,"4,2","bolívar, cartagena de indias",importante empresa de servicios temporales outsourcing requiere para su equipo de trabajoprofesional en carreras...,hace 7 días
7305,...,...,coordinadora de marketing y comunicaciones,logistica laboral s.a.s.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-logistica-laboral-sas-C5CD5BCC5BF121BC,"4,2","atlántico, barranquilla",importante empresa de servicios temporales y outsourcing requiere para su equipo de trabajo profesional en...,hace 7 días
7306,...,...,asistente de ventas bilingue,manpower professional ltda,https://co.computrabajo.com/manpower,"4,4","bogotá, d.c., bogotá, d.c.",empresa de distribución de resinas plásticas y productos químicos se encuentra en búsqueda de su próximo back office...,hace 7 días
7307,...,...,conductor/a zona,dar ayuda temporal,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-dar-ayuda-temporal-2E134E3F93C933CB,"4,3","bogotá, d.c., bogotá, d.c.",importante empresa del sector de logístico y transporte requiere para su equipo de trabajo conductorescon experiencia...,hace 7 días
7308,...,...,auxiliares de bodega y montacarguistas para centro,mision empresarial s.a,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-mision-empresarial-sa-BFC82CBE99C9A6C7,"4,1","bogotá, d.c., bogotá, d.c.","estamos buscando un talento como el tuyo: madecentro requiere para su equipo de trabajo auxiliar bodega, quién se...",hace 7 días
7309,...,...,operarios de producción con o sin experiencia urgente,multiempleos s.a.,https://co.computrabajo.com/multiempleos,"4,2","cundinamarca, el rosal",importante empresa de consumo masivo requiere para su equipo de trabajo operarios de produccion con o sin...,hace 7 días
7310,...,...,auxiliar de planta,persom s.a.s,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-persom-sas-B9611C4E4431CB92,"4,1","cundinamarca, mosquera","sabemos que buscas estabilidad y crecimiento laboral, esta es una oportunidad para ti. desde persom sas, te brindamos...",hace 7 días
7311,...,...,vigilante,...,...,...,"risaralda, pereira",en coordinadora empresa líder en el sector logístico estamos en la búsqueda de nuevos talentos y tenemos una oferta...,hace 7 días
7312,...,...,montacarguista (curso y carnet vigente),time jobs,https://co.computrabajo.com/timejobs,...,"bogotá, d.c., bogotá, d.c.","esta oferta es para ti!! no dudes en aplicar: bachiller, con curso y carnet de montacargas vigente experiencia en...",hace 7 días
7313,...,...,auxiliar de bodega,eficacia,https://co.computrabajo.com/eficacia,"4,4","valle del cauca, cali",¡se parte de nuestro equipo! reconocida empresa de servicios requiere para su equipo de trabajo auxiliar de...,hace 7 días
7314,...,...,practicante de administración de empresas,americas business process services s.a,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-americas-business-process-services-sa-91510608568F42DD,"4,2","bogotá, d.c., bogotá, d.c.","¡hola! ¿en busca de algo mejor para ti y tu familia? somos una gran comunidad que lleva más de 20 años en el mercado,...",hace 7 días
7315,se precisa urgente,empleo destacado,botones bilingue,logistica laboral s.a.s.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-logistica-laboral-sas-C5CD5BCC5BF121BC,"4,2","antioquia, medellín",importante hotel de la ciudad de medellín se encuentra en la búsqueda de bachiller o técnico en hotelería y turismo y...,hace 7 días
7316,se precisa urgente,...,auxiliar operario de montacarga,distribuciones todo aseo alimentos y servicios,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-distribuciones-todo-aseo-alimentos-y-servicios-153D3D35EED386A1,"4,5","santander, bucaramanga",prestigiosa empresa santandereana requiere para su equipo de trabajo auxiliar logístico/ conductor de montacarga. la...,hace 7 días
7317,...,empleo destacado,analista de aseguramiento de la información,envia s.a.s,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-envia-mercancia-y-mensajeria-colvanes-sas-96A2767681ABFACB,"4,3","bogotá, d.c., bogotá, d.c.","reconocida empresa del sector logístico se encuentra en la búsqueda de analista de aseguramiento de la información, en...",hace 7 días
7318,...,...,supervisor de transporte y/o despachador,elite logistica y rendimiento s a s,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-elite-logistica-y-rendimiento-s-a-s-72E1A006808852C2,"3,8","antioquia, medellín","operador logístico especializado en el sector salud, requiere para su equipo de trabajo técnico o tecnólogo en...",hace 7 días
7319,se precisa urgente,empleo destacado,aprendiz almacén,talma colombia,https://co.computrabajo.com/talma,"4,4","bogotá, d.c., bogotá, d.c.",importante empresa del sector aeroportuario requiere para su equipo de trabajo estudiantes técnico/tecnólogo en...,hace 7 días
7320,se precisa urgente,empleo destacado,aprendiz técnico o tecnólogo en seguridad y salud en el trabajo,linea directa,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-linea-directa-EC8A46BC0EAC82B6,"4,7","antioquia, la estrella","línea directa s.a.s. (marcas carmel, pcfk, loguin, yerbabuena y rh) es una empresa dedicada a la producción y...",hace 7 días
7321,...,...,coordinador matriceria,activos s a s,https://co.computrabajo.com/activos,"4,2","cundinamarca, tocancipá","importante empresa del sector industrial, ubicada en tocancipá requiere para su equipo de trabajo ingeniero mecánico,...",hace 7 días
7322,...,...,auxiliar comercial con moto villavicencio,logistica laboral s.a.s.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-logistica-laboral-sas-C5CD5BCC5BF121BC,"4,2","meta, villavicencio","importante compañia dedicada a la venta de gasodomesticos requiere tecnicos o tecnologos en administrador de empresas,...",hace 7 días
7323,...,empleo destacado,supervisor(a) almacenamiento y distribución bogota,postobon s.a,https://co.computrabajo.com/postobon,"4,4","bogotá, d.c., bogotá, d.c.",reconocida empresa de consumo masivo requiere para su planta de personal supervisor de almacenamiento y distribución...,hace 7 días
7324,se precisa urgente,empleo destacado,supervisor de bodega,soluciones inmediatas,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-soluciones-inmediatas--80278A6F3F0B3BB3,"4,2","cundinamarca, funza","importante compañía logistica kuehne nagel, ubicada en el parque empresarial de siberia, (al lado del peaje de funza...",hace 7 días
7325,...,...,asesor/a de ventas con manejo de caja,...,...,...,"antioquia, medellín","importante empresa de colchones, requiere para sus puntos de venta, bachiller para desempeñarse como vendedor/a con...",hace 7 días
7326,...,...,investigador de seguridad,t&s temservice s.a.s,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-ts-temservice-sas-6A5CE98DE2C370B0,"4,1","atlántico, barranquilla",mportante empresa del sector de transporte y mensajería requiere investigador de seguridad mision del cargo: asegurar...,hace 7 días
7327,...,...,auxiliar de bodega / picking packing medellín,gi group colombia,https://co.computrabajo.com/gigroupcolombia,...,"antioquia, medellín","importante empresa del sectorlogística y transporte requiere para su equipo de trabajo auxiliares logístico y bodega,...",hace 7 días
7328,...,...,estudiante ing industrial,productividad empresarial sas,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-productividad-empresarial-sas-159A8948D2C691D1,"4,2","bogotá, d.c., bogotá, d.c.","importante empresa manufacturera dedicada a la confección de fajas y accesorios post-quirúrgicos, está en la búsqueda...",hace 7 días
7329,...,...,auxiliar administrativo/a,dar ayuda temporal,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-dar-ayuda-temporal-2E134E3F93C933CB,"4,3","antioquia, medellín",importante empresa del sector logistico requiere para su equipo de trabajo auxiliar administrativo con conocimiento y...,hace 7 días
7330,...,...,agente de televentas,...,...,...,"antioquia, medellín",empresa del sector logístico se encuentra contratando agente de televentas con experiencia en contact center o...,hace 7 días
7331,...,...,auxiliar de camioneta o ruta con experiencia,alianza temporal s.a.s,https://co.computrabajo.com/alianzatemporal,"4,1","cundinamarca, siberia","importante empresa del sector logístico y de transportes requiere personal bachiller (hombres con libreta militar),...",hace 7 días
7332,...,...,operario de planta urgente,logistica laboral s.a.s.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-logistica-laboral-sas-C5CD5BCC5BF121BC,"4,2","antioquia, medellín","importante empresa de alimentos ubicada en copacabana, girardota, requiere operarios de producción / operarios de...",hace 7 días
7333,...,empleo destacado,auxiliar de almacén // cuartos frios,multiempleos s.a.,https://co.computrabajo.com/multiempleos,"4,2","cesar, valledupar",importante empresa del sector de alimentos esta en búsqueda de hombre para el cargo auxiliar de almacén. perfil:...,hace 7 días
7334,...,...,profesional de colecciones,...,...,...,"antioquia, medellín","museo requiere personal con formación profesional en artes plásticas, historia del arte o patrimonio artístico y...",hace 7 días
7335,...,...,conductor,silec comunicaciones s.a.s,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-silec-comunicaciones-sas-A3D6734A51E1C49D,"3,4","antioquia, medellín",importante empresa de logística y distribución requiere para su equipo de trabajo persona de 25 a 45 años con...,hace 7 días
7336,...,...,auxiliar,logytech mobile,https://co.computrabajo.com/logytechmobile,"4,1","cundinamarca, cota",auxiliar operacionesishop- cota buen día lo saludamos por parte de *logytech mobile* aplicaste a través de una...,hace 7 días
7337,...,...,montacarguista bogotá,...,...,...,"bogotá, d.c., bogotá, d.c.",importante empresa del sector logístico requiere para su equipo de trabajo un montacarguista con manejo de maquina de...,hace 7 días
7338,...,...,coordinador de mercadeo y eventos,eficacia,https://co.computrabajo.com/eficacia,"4,4","antioquia, medellín",importante compañía requiere para su equipo de trabajo el cargo en mención; persona con conocimientos y experiencia en...,hace 7 días
7339,...,...,auxiliar administrativo/a,dar ayuda temporal,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-dar-ayuda-temporal-2E134E3F93C933CB,"4,3","antioquia, guarne",importante empresa del sector logistico requiere para su equipo de trabajo auxiliar administrativo con conocimiento y...,hace 7 días
7340,...,...,contador/a,logistica laboral s.a.s.,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-logistica-laboral-sas-C5CD5BCC5BF121BC,"4,2","antioquia, medellín",importante empresa ubicada entre copacabana y giradora requiere contadora con mínimo 5 años de experiencia. horario :...,hace 7 días
7341,...,...,auxiliar de bodega,nexarte servicios temporales s.a,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-nexarte-servicios-temporales-sa-584B486BED116B1E,"4,2","risaralda, pereira",importante empresa de la ciudad requiere auxiliar de bodega para asegurar las condiciones de almacenamiento y despacho...,hace 7 días
7342,...,...,mensajero moto/currier/domiciliario/repartidor,envia s.a.s,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-envia-mercancia-y-mensajeria-colvanes-sas-96A2767681ABFACB,"4,3","antioquia, medellín",importante empresa del sector logística y transporte solicita mensajero con moto. debe ser bachiller con 1 año de...,hace 7 días
7343,...,...,almacenista sector la estrella,mision empresarial s.a,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-mision-empresarial-sa-BFC82CBE99C9A6C7,"4,1","antioquia, la estrella","importante empresa metalmecanica requiere para su equipo de trabajo almacenista, con conocimientos en procesos...",hace 7 días
7344,...,...,auxiliar de despachos,persom s.a.s,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-persom-sas-B9611C4E4431CB92,"4,1","bogotá, d.c., bogotá, d.c.","sabemos que buscas estabilidad laboral y esta es una oportunidad para ti. desde persom sas, te vinculamos con una...",hace 7 días
7345,...,...,conductor repartidor c2,...,...,...,"valle del cauca, cali",importante empresa del sector logístico requiere para su equipo de trabajo bachiller con experiencia de 1 año en...,hace 7 días
7346,...,...,administrador de punto retail,...,...,...,"valle del cauca, cali",importante empresa del sector logísticorequiere para su equipo de trabajo técnico o tecnólogo con experiencia en...,hace 7 días
7347,...,...,agente de cargue y descargue/sin experiencia/bachiller,servicios especializados servicol sas,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-servicios-especializados-servicol-sas-5599A4E72481BAF8,"4,2","antioquia, rionegro","reconocida empresa aeroportuaria se encuentra en busca de personal con o sin experiencia, o con experiencia en la...",hace 7 días
7348,...,empleo destacado,analista contable,elite logistica y rendimiento s a s,https://co.computrabajo.com/empresas/ofertas-de-trabajo-de-elite-logistica-y-rendimiento-s-a-s-72E1A006808852C2,"3,8","bogotá, d.c., bogotá, d.c.","importante operador logístico de transporte, busca para su equipo de trabajo auxiliar contable, que tenga estudio...",hace 7 días
7349,...,empleo destacado,suba /// almacenistas y/o coordinadores de bodega e inventarios,...,...,...,"bogotá, d.c., bogotá, d.c.","empresa de productos en construcción, requiere de almacenista y/o coordinador de bodega e inventarios, bachiller,...",hace 7 días
